neo_reference_id,name,absolute_magnitude_h,is_potentially_hazardous,estimated_diameter_km_min,estimated_diameter_km_max,estimated_diameter_km_mean,albedo_estimated,type_from_albedo,density_assumed_kg_m3,mass_min_kg,mass_max_kg,impact_energy_min_Mt,impact_energy_max_Mt,orbital.a_au,orbital.e,orbital.i_deg,orbital.period_days,close_approach.close_approach_date,close_approach.relative_velocity_kms,close_approach.miss_distance_km,close_approach.orbiting_body,nasa_jpl_url,sentry_object
2008013,8013 Gordonmoore (1990 KA),17.09,False,1.0152078719,2.2700738128,1.64264084235,0.09549150281474345,S-like,3000,1643557138005.5046,18375527425937.984,56762.42983790521,634623.2583766823,2.199568689985438,0.4321079400403144,7.59773320986157,1191.529284105957,1930-Feb-06 11:53,1.3911995385,293254206.5159276,Juptr,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008013,False
2008014,8014 (1990 MF),18.88,True,0.4451998164,0.9954970531,0.72034843475,0.09549150282519905,S-like,3000,138606886037.55978,1549672096924.0972,4786.973000102148,53519.98518296655,1.74757908041127,0.4560056779676914,1.867201311651516,843.8275156588015,1900-Sep-27 07:41,9.9874150956,6682779.246328761,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008014,False
2008034,8034 Akka (1992 LR),18.02,False,0.6615382752,1.4792445531,1.07039141415,0.09549150280926237,S-like,3000,454762669167.57623,5084401209798.961,15705.833101031254,175596.5522982672,1.830660741868551,0.4090551925879929,2.023275148788538,904.7117469151318,1940-Aug-14 02:25,7.8192222283,23369938.338990152,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008034,False
2008035,8035 (1992 TB),17.12,False,1.0012786977,2.2389272325,1.6201029651,0.09549150281118048,S-like,3000,1576829756105.2947,17629492618459.688,54457.91103183917,608857.9549157326,1.342023877558355,0.4623805141646765,28.30509461474807,567.8567484083233,1923-Sep-22 21:51,21.0998062431,6194871.104048146,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008035,False
2008037,8037 (1993 HO1),16.63,False,1.2547435637,2.8056919027,2.0302177331999998,0.0954915028122613,S-like,3000,3103021658392.828,34692836816745.523,107166.9764908613,1198163.2218020384,1.986468891333862,0.417675888369503,5.907447023363328,1022.636004911964,1942-Nov-12 03:11,10.7474151581,11612268.045426086,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008037,False
2008176,8176 (1991 WA),17.01,False,1.0533070151,2.3552660868,1.70428655095,0.09549150281153415,S-like,3000,1835628563283.3335,20522951241023.24,63395.871748193524,708787.3934818016,1.57508597989068,0.643183314931055,39.58754464237985,722.0293065327871,1916-Jun-12 19:39,28.642095618,6453389.507699002,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008176,False
2008201,8201 (1994 AH2),15.94,False,1.7240703244,3.8551384433,2.78960438385,0.09549150281099879,S-like,3000,8049794746402.113,89999441285981.28,278010.3587129793,3108250.3025392676,2.539605739467326,0.7061394219930945,9.540318392010809,1478.249962737227,1904-Jan-26 01:56,15.6511727908,11059359.344394518,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008201,False
2008507,8507 (1991 CB1),17.21,False,0.9606274149,2.1480282008,1.55432780785,0.09549150280967855,S-like,3000,1392466664012.2705,15568250586401.846,48090.6866514754,537670.222212014,1.687334635875785,0.5947797832109042,14.60088296291269,800.5717462007616,1908-Aug-09 17:19,18.9174153966,20976082.99199106,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008507,False
2008566,8566 (1996 EN),16.47,True,1.3506877983,3.0202297334,2.18545876585,0.09549150281525147,S-like,3000,3870658060596.9214,43275272706692.78,133678.31973141854,1494569.0502191938,1.506278966708434,0.4303702364471029,37.98244836855392,675.2374863781458,1911-Sep-08 13:52,23.2381012084,3837113.752999631,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008566,False
2008567,8567 (1996 HW1),15.36,False,2.2519304668,5.0354696043,3.64370003555,0.09549150281308645,S-like,3000,17938445556737.09,200557918369634.72,619528.0551980184,6926534.226675959,2.045673536891938,0.4490938606535017,8.448964446973603,1068.692883822756,1967-Sep-16 23:31,6.2721083904,18277980.89746908,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008567,False
2008709,8709 Kadlu (1994 JF1),17.07,False,1.0246014747,2.2910785472,1.6578400109500002,0.09549150281234424,S-like,3000,1689603524856.634,18890341681140.2,58352.702997558226,652403.0528022846,2.521266798124652,0.4944975213639414,3.537369896840777,1462.266848203751,1901-Jun-22 20:39,3.6980979694,40912108.90337231,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2008709,False
2009058,9058 (1992 JB),17.81,False,0.7287104149,1.6294460236,1.17907821925,0.0954915028144214,S-like,3000,607833744704.5115,6795787860531.419,20992.346106549216,234701.56449493067,1.557292307509752,0.3597180320874244,16.08784732626534,709.8288299229727,1924-Apr-20 16:56,11.4224768815,14499313.970133573,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009058,False
2009162,9162 Kwiila (1987 OA),18.01,False,0.6645917971,1.4860724357,1.0753321164,0.09549150281521401,S-like,3000,461089047994.8888,5155132275981.615,15924.3230007795,178039.34366141094,1.496685991023849,0.5954790896084459,9.009822301767123,668.7972326267004,1901-Aug-10 22:32,20.5010944504,19593715.003102373,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009162,False
2009172,9172 Abhramu (1989 OB),16.64,False,1.2489785407,2.7928009194,2.02088973005,0.0954915028104103,S-like,3000,3060446605186.7266,34216833251924.137,105696.59045159703,1181723.8061431735,2.70999392261134,0.5528095600359658,7.842144235892646,1629.487008424505,1918-Sep-04 13:38,5.3696711979,71663715.11003578,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009172,False
2009202,9202 (1993 PB),16.1,False,1.6016033798,3.5812940302,2.591448705,0.09549150281178011,S-like,3000,6453343862814.306,72150577795584.97,222874.80596956672,2491816.083045418,1.423834387510913,0.6077865048893332,40.80176042734745,620.5655222900091,1928-Jul-21 17:51,32.8900006323,16633120.796547871,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009202,False
2009400,9400 (1994 TW1),14.84,False,2.8612445378,6.3979372868,4.6295909123,0.09549150281379902,S-like,3000,36794661071115.84,411376816826040.1,1270752.5154818927,14207445.036176577,2.588102074447929,0.5807035686807055,35.98468516935428,1520.794482275213,1932-Apr-26 06:13,19.8896822473,13046609.580626557,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009400,False
2009856,9856 (1991 EE),17.11,True,1.0059003902,2.249261651,1.6275810206,0.09549150281309433,S-like,3000,1598765643184.5974,17874743289334.19,55215.49604210668,617328.0127411068,2.242852081989253,0.6257509347195483,9.82869097147335,1226.872340506097,1900-Aug-28 09:00,14.0445460716,9138959.698892362,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009856,False
2009950,9950 ESA (1990 VB),16.21,False,1.5224918504,3.4043952726,2.4634435615,0.09549150281080049,S-like,3000,5543509637365.549,61978321910793.82,191452.4719405645,2140503.7084392225,2.438597105295093,0.5329201407438402,14.59304252411076,1390.940356285564,1971-Aug-20 17:29,12.3451312496,66953853.38233073,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2009950,False
2010115,10115 (1992 SK),17.1,True,1.0105434154,2.2596437711,1.63509359325,0.09549150281334935,S-like,3000,1621006688546.7993,18123405739084.496,55983.62009919037,625915.9008837738,1.248597884038499,0.324881145801566,15.31793189768404,509.6034022285731,1928-Jul-27 04:13,8.7023098998,7517055.795036902,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010115,False
2010145,10145 (1994 CK1),17.0,False,1.0581688593,2.3661375011,1.7121531802,0.09549150281638366,S-like,3000,1861164699871.8623,20808453932021.082,64277.79615953253,718647.6083119136,1.899897906822803,0.6326472812464374,4.546399665801354,956.5194892486961,1904-May-01 14:57,11.0138562074,11150117.529763987,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010145,False
2010150,10150 (1994 PN),15.45,False,2.160503512,4.8310327184,3.4957681152,0.09549150281097213,S-like,3000,15841080716393.543,177108666588092.66,547092.7733075686,6116683.155348802,2.37382377422663,0.544278840948145,45.96407807695635,1335.891355184037,,,,,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010150,False
2010165,10165 (1995 BL2),17.36,False,0.8965096664,2.0046565566,1.4505831115,0.09549150281288736,S-like,3000,1131839397178.734,12654349159352.291,39089.57765112979,437034.7642271525,1.234597428506735,0.5038529009841233,23.90097391792732,501.0562444842283,1914-Sep-12 00:39,21.6037325423,17620265.409734424,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010165,False
2010302,10302 (1989 ML),19.45,False,0.3424167308,0.7656670868,0.5540419087999999,0.09549150281797321,S-like,3000,63064478199.87262,705082301372.9531,2178.015559245123,24350.954241967433,1.272757056993337,0.1369000076743808,4.379103357273463,524.4652251802411,1900-Jul-04 10:09,2.5103122469,12793665.328249983,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010302,False
2010563,10563 Izhdubar (1993 WD),16.94,False,1.0878148336,2.4324279148,1.7601213742,0.09549150280929512,S-like,3000,2022017020101.0325,22606837541302.473,69833.04479077419,780757.1760798774,1.006789415149551,0.266188441258999,63.46533578714227,368.9830261316715,1900-May-06 05:14,34.9288562095,44011497.36583051,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010563,False
2010636,10636 (1998 QK56),17.7,False,0.7665755735,1.7141150923,1.2403453329,0.09549150281540346,S-like,3000,707595083674.0149,7911153539072.609,24437.736517900372,273222.2003814512,1.884665236383717,0.512823669254268,13.57493270043959,945.0390549130842,1911-Feb-17 17:20,11.6108281251,18147211.32562856,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010636,False
2010860,10860 (1995 LE),17.02,False,1.0484675089,2.3444446221,1.6964560655,0.09549150281547214,S-like,3000,1810442794868.8113,20241365793499.977,62526.04776733825,699062.4658605991,2.577425741776604,0.5751553321531346,4.144778811046039,1511.393915019847,1916-Oct-27 09:40,9.375190993,11188312.79809324,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2010860,False
2011054,11054 (1991 FA),17.07,False,1.0246014747,2.2910785472,1.6578400109500002,0.09549150281234424,S-like,3000,1689603524856.634,18890341681140.2,58352.702997558226,652403.0528022846,1.979382794271163,0.4465039415676925,3.077726871398259,1017.168993739707,1937-Nov-26 02:07,4.4935722871,20153895.432197835,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011054,False
2011066,11066 Sigurd (1992 CC1),15.17,False,2.4578477463,5.4959146391,3.9768811927000005,0.09549150281400079,S-like,3000,23323021188840.598,260759304098640.47,805491.530063926,9005669.082756585,1.391625582923919,0.3753616334600849,36.87645883082811,599.62817750578,1917-Sep-16 17:31,22.0499427692,21553474.38675386,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011066,False
2011284,11284 Belenus (1990 BA),18.25,False,0.5950520786,1.330576898,0.9628144882999999,0.09549150281292006,S-like,3000,330967086424.1099,3700324518613.166,11430.388142515269,127795.62450755318,1.740138998566694,0.3373665208046583,1.991801452024779,838.4445326986661,1914-Sep-05 04:04,9.0512730321,14302316.553576404,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011284,False
2011311,11311 Peleus (1993 XN2),15.74,False,1.8904055193,4.2270752462,3.05874038275,0.0954915028114337,S-like,3000,10611696168068.246,118642369942244.45,366489.02874901093,4097471.9064661385,2.11643669991874,0.5358052057844437,25.49414779758169,1124.621423974264,1919-Nov-12 20:54,15.8031323139,19119177.783804275,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011311,False
2011398,11398 (1998 YP11),16.38,False,1.4078454339,3.1480380919,2.2779417629000003,0.09549150281238698,S-like,3000,4383134594369.4097,49004934532423.66,151377.37784091293,1692450.5353573659,1.720997623692887,0.389092397962938,15.02092244607261,824.6484231345844,1929-Mar-16 20:31,10.1063996832,29870182.40820591,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011398,False
2011405,11405 (1999 CV3),15.22,False,2.4019003012,5.3708123486,3.8863563249000004,0.09549150281034344,S-like,3000,21766309834057.203,243354742033157.5,751728.4347565166,8404579.403391792,1.459552828260833,0.3938234382151904,22.86469842556772,644.0627100598194,1909-Aug-03 01:07,15.7068125774,18442573.96428491,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011405,False
2011500,11500 Tomaiyowit (1989 UR),18.36,True,0.5656593584,1.2648527775,0.91525606795,0.09549150281911745,S-like,3000,284305202423.17426,3178628794940.741,9818.857970876836,109778.16942374213,1.079857840634895,0.3558434139111002,10.31072554484955,409.8720517895875,1906-Nov-28 13:38,9.5044631975,13961667.258759191,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011500,False
2011885,11885 Summanus (1990 SS),18.52,False,0.5254785303,1.1750057146,0.85024212245,0.09549150281281082,S-like,3000,227921244062.19,2548236977059.055,7871.5630418227665,88006.7502832298,1.703308143831226,0.4745418828337281,19.43141487465761,811.9667797316491,1900-Feb-20 09:07,10.7171509363,39801430.03428757,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2011885,False
2012538,12538 (1998 OH),15.96,True,1.7082639526,3.8197943216,2.7640291371,0.09549150281317415,S-like,3000,7830415490751.063,87546706652016.42,270433.80459214357,3023541.852585175,1.541572416450879,0.4059016049682859,24.53563611387415,699.1080825191683,1910-Apr-24 00:34,14.8273733858,16101185.043699889,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2012538,False
2012711,12711 Tukmit (1991 BB),16.04,False,1.6464743776,3.6816286314,2.6640515045,0.09549150281169026,S-like,3000,7011078130971.396,78386236474070.48,242136.90007776453,2707172.841898467,1.186340905536473,0.2720510547751135,38.49103769164112,471.968142260562,1907-Jan-24 15:19,19.2482734242,57617397.22334667,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2012711,False
2012923,12923 Zephyr (1999 GK4),15.8,True,1.8388867207,4.1118757104,2.9753812155499997,0.0954915028130098,S-like,3000,9767531193286.316,109204318602141.86,337334.669557809,3771516.2614745456,1.962225213384132,0.4927419786620389,5.309531583473192,1003.972239895365,2032-Sep-22 21:13,13.7914172391,27827973.86391964,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2012923,False
2013553,13553 Masaakikoyama (1992 JE),16.54,False,1.3078410858,2.9244215717,2.11613132875,0.09549150281476337,S-like,3000,3513862852579.386,39286181013282.086,121355.9230874095,1356800.467595426,2.190007576119993,0.4635501746371543,5.874660484431504,1183.768700319658,1911-Aug-09 07:30,10.618377053,61229102.14175575,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2013553,False
2013651,13651 (1997 BR),17.89,True,0.7023522477,1.57050737,1.13642980885,0.09549150281207135,S-like,3000,544232918325.867,6084709004767.631,18795.807050212185,210143.5112784232,1.335516744769456,0.305719614413037,17.25106682609745,563.7316692699279,1906-Jul-31 10:12,14.3850583821,21090469.248380028,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2013651,False
2014402,14402 (1991 DB),18.77,False,0.4683332331,1.0472249454,0.75777908925,0.09549150281895757,S-like,3000,161355883906.4319,1804013625263.568,5572.639872007507,62304.00785147839,1.71484025164182,0.4016937463833632,11.41110498197266,820.2267528243632,1973-Mar-30 22:18,7.0166551516,23320076.63588959,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2014402,False
2014827,14827 Hypnos (1986 JK),18.81,True,0.4597851883,1.028110936,0.74394806215,0.09549150281504151,S-like,3000,152680933613.25372,1707024731706.7717,5273.038935734981,58954.36752667985,2.850739556968743,0.6642732186549486,1.965344936206689,1758.064238906256,1919-Jul-01 17:47,7.1107542843,141189149.83391255,Juptr,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2014827,False
2015745,15745 Yuliya (1991 PM5),17.41,False,0.876102615,1.9590250023,1.41756380865,0.09549150281257646,S-like,3000,1056293985399.4064,11809725775981.367,36480.51646515636,407864.5732861634,1.719525885400108,0.255416361932022,14.42969323860948,823.59083263839,2063-Oct-20 00:13,9.4293968999,12880962.716494873,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2015745,False
2015817,15817 Lucianotesi (1994 QC),18.47,False,0.5377184977,1.2023751136,0.87004680565,0.09549150281171315,S-like,3000,244222013154.56348,2730485114966.4546,8434.531764061765,94300.93191028983,1.324503349266223,0.1180632392453789,13.87269792503164,556.7728097070612,1901-Aug-11 06:21,7.1220113985,37532547.89517862,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2015817,False
2016064,16064 Davidharvey (1999 RH27),16.86,False,1.128638801,2.523713081,1.8261759409999998,0.09549150281150719,S-like,3000,2258316496087.5293,25248745997407.45,77993.9612056998,871998.9953693539,2.850579634386043,0.5892781355277694,4.538174581944945,1757.91630348903,1900-Aug-18 17:01,7.485612894,282807827.28621763,Juptr,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016064,False
2016636,16636 (1993 QP),18.78,False,0.4661814374,1.0424133839,0.75429741065,0.09549150280507143,S-like,3000,159141998230.43118,1779261630720.1829,5496.180388216373,61449.164827692744,2.311044355298907,0.4678524830169128,7.20738583219889,1283.248744910086,1972-Sep-24 09:14,3.7117652555,73207578.51744515,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016636,False
2016657,16657 (1993 UB),16.55,False,1.3018321019,2.9109850751,2.1064085885,0.09549150281159306,S-like,3000,3465650847298.017,38747154402599.945,119690.85741743869,1338184.4672982055,2.276713831883133,0.4606673345001288,24.94465811130447,1254.761243535494,,,,,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016657,False
2016816,16816 (1997 UF9),16.23,False,1.5085335612,3.3731835891,2.44085857515,0.09549150281272614,S-like,3000,5392433609564.964,60289240571256.62,186234.86055978425,2082169.0398055883,1.442536216577345,0.6037214075902867,25.91744315672038,632.8321213864306,1906-Jul-19 12:24,22.158417867,20930775.377168614,Venus,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016816,False
2016834,16834 (1997 WU22),15.75,False,1.8817198949,4.2076535996,3.04468674725,0.09549150281213842,S-like,3000,10466098238276.217,117014535599034.44,361460.6107626466,4041252.4842400756,1.467903586452856,0.4421589929989819,15.99740569074743,649.5980674714957,1913-Jun-02 10:48,13.3443188862,28767353.762148358,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016834,False
2016912,16912 Rhiannon (1998 EP8),17.91,False,0.6959130436,1.5561088719,1.12601095775,0.09549150280986007,S-like,3000,529401060416.001,5918883792043.582,18283.56912765587,204416.51719653382,1.751238698943939,0.2726845884250724,24.52114774344463,846.4795011814934,1911-Jul-25 12:32,13.1915083092,8365932.617143859,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016912,False
2016960,16960 (1998 QS52),14.32,True,3.6354232184,8.1290534434,5.8822383309,0.09549150281305777,S-like,3000,75471817171898.86,843800567932842.2,2606519.498408075,29141773.916418668,2.200438058810112,0.8590716200141241,17.51813476737665,1192.235773133378,1902-Oct-08 20:46,8.179923493,248012802.90291208,Juptr,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2016960,False
2017181,17181 (1999 UM3),16.77,False,1.1763998937,2.6305101311,1.9034550123999998,0.09549150281582332,S-like,3000,2557318420001.7246,28591689138244.28,88320.38998332917,987451.9790813333,2.370371785038864,0.67402880701144,10.65319789750887,1332.978456384131,1903-Jan-29 21:04,5.4916446474,168438513.58906168,Juptr,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017181,False
2017182,17182 (1999 VU),17.14,False,0.9920989194,2.2184006242,1.6052497718,0.09549150281553184,S-like,3000,1533856767519.2742,17149040000012.14,52973.78176542426,592264.885277666,1.387017420687302,0.55338173540548,9.26551801387745,596.65227447758,1901-Dec-30 10:35,13.3459340621,29112443.091827597,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017182,False
2017188,17188 (1999 WC2),16.4,False,1.3949382293,3.1191767052,2.25705746725,0.09549150281548954,S-like,3000,4263682007384.275,47669414018071.555,147251.92401219593,1646326.559658542,2.216312938094289,0.6366567480113464,29.45375618430178,1205.160945507918,1914-Jun-10 06:53,18.8317113876,25910753.9660237,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017188,False
2017274,17274 (2000 LC16),16.87,False,1.1234531767,2.5121176727,1.8177854247,0.09549150281239195,S-like,3000,2227331231865.0327,24902320216098.438,76923.84393032915,860034.7206563634,2.730814901802438,0.5541325860006496,5.572764430857813,1648.302142018893,1908-Mar-03 10:01,4.166052576,211728115.2283267,Juptr,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017274,False
2017511,17511 (1992 QN),17.32,False,0.9131770255,2.0419259045,1.4775514650000001,0.09549150281684843,S-like,3000,1196147692547.2437,13373337758147.787,41310.550089167475,461865.9909302952,1.189688648502075,0.3586724529751767,9.579899215685666,473.9673258467774,1918-Jan-13 02:47,15.0897572121,29732068.46357582,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2017511,False
2018106,18106 Blume (2000 NX3),17.78,False,0.7388477866,1.6521138758,1.1954808312,0.09549150280990087,S-like,3000,633555706350.9166,7083368133859.22,21880.68823319968,244633.5313916485,2.442806761965318,0.5119922232443467,4.220492163666048,1394.543600701896,1904-Aug-28 20:39,4.9980975259,33074858.285403937,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018106,False
2018109,18109 (2000 NG11),17.19,False,0.9695159909,2.167903661,1.56870982595,0.09549150281355719,S-like,3000,1431478425059.7427,16004415335440.309,49438.009660882606,552733.751427133,1.881091376588009,0.3676360598456879,0.8074438899958526,942.3522365586783,1920-Oct-06 02:11,2.1521333738,28809322.965863675,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018109,False
2018172,18172 (2000 QL7),15.69,False,1.9344387205,4.3255364773,3.1299875989,0.09549150280986121,S-like,3000,11370637305955.652,127127589814028.78,392700.06948149897,4390520.250508403,2.425765433258471,0.5110299399836975,17.82778596122258,1379.976312006912,1913-Nov-01 06:05,5.5925507559,72586693.65130982,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018172,False
2018736,18736 (1998 NU),15.98,False,1.6926024946,3.7847742368,2.7386883657,0.09549150280990155,S-like,3000,7617014930392.598,85160815849179.19,263063.73265815736,2941141.9431659635,2.349695948143033,0.4911399912702393,2.806157547598199,1315.575959935533,1921-Jun-08 22:20,12.1568127187,6552328.751785162,Mars,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2018736,False
